xml_url,inXml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/99mbr/login.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/99mbr/chgPwd.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/spclhs/bizPrtcInsnSttn.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/smebsc/bscFutureReqstList.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/smebsc/bscIndcReqstList.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/40anns/bizNotc/bizNotcDetl.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/40anns/bizNotc/hsspplCltgDetl.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/10intd/intdBizSpclhs.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/10intd/intdBizBscsbc.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/smebsc/bscFutureReqstView.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/smebsc/bscIndcReqstView.xml
/wqxml/cmn/smes/smesPage.xml,"/wqxml/usr/20aply/hssppl/hsspplAplyDetl_"" + bsnsId.substring(0, 4) + "".xml"
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/hssppl/hsspplAplyDetl.xml
/wqxml/cmn/smes/smesPage.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAply_"" + bsnsYy + "".xml"
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/spclhs/bizPrtcInsnDetl.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/40anns/ntfyMtr/ntfyMtr.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/40anns/ntfyMtr/ntfyMtrDetl.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/40anns/bizNotc/bizNotc.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/50info/prtcSchl/prtcSchlSttn.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/60prtc/qa/qaSttn.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/10intd/intdBizHrdsbc.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/20aply/smehrd/hrdBizSttn.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/usr/50info/workNetList.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/cmn/menu/menuTopTemplate.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/cmn/menu/CONTENT.xml
/wqxml/cmn/smes/smesPage.xml,/wqxml/cmn/menu/FOOTER.xml
/wqxml/usr/10intd/intdBizAwaimp.xml,/wqxml/cmn/popup/impVidPopup.xml
/wqxml/usr/10intd/intdBizBscsbc.xml,/wqxml/usr/99mbr/login.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/idtcagPopup01.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/idtcagPopup02.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/idtcagBizAplySelfTest_2016.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/idtcagBizAplySelfTest_20160428.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/idtcagBizAplySelfTest_20160428m.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/selectbox_test.xml,/wqxml/usr/aply/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/bizDvr/budgetDvrSttn.xml,/wqxml/usr/20aply/bizDvr/budgetDvrSttnDetl.xml
/wqxml/usr/20aply/bizDvr/budgetDvrSttnDetl.xml,/wqxml/usr/20aply/bizDvr/budgetDvrSttn.xml
/wqxml/usr/20aply/bizDvr/budgetDvrSttnDetl_back.xml,/wqxml/usr/20aply/bizDvr/budgetDvrSttn.xml
/wqxml/usr/20aply/bizDvr/budgetDvrSttnIntro.xml,/wqxml/usr/20aply/bizDvr/budgetDvrSttn.xml
/wqxml/usr/20aply/bizofc/bizofcAplyDetl.xml,/wqxml/usr/20aply/bizofc/bizofcAplySttn.xml
/wqxml/usr/20aply/bizofc/bizofcAplySttn.xml,/wqxml/usr/20aply/bizofc/bizofcAplyDetl.xml
/wqxml/usr/20aply/cmn/bizAplyCltg.xml,/wqxml/usr/20aply/spclhs/spclhsBizAply.xml
/wqxml/usr/20aply/cmn/bizAplyCltg.xml,/wqxml/usr/20aply/techo/techoBizAply.xml
/wqxml/usr/20aply/cmn/bizAplyCltg.xml,/wqxml/usr/20aply/techo/techoBizAply_OLD.xml
/wqxml/usr/20aply/cmn/bizAplyCltg.xml,/wqxml/usr/20aply/cndept/cndeptBizAply.xml
/wqxml/usr/20aply/cmn/bizAplyCltg.xml,/wqxml/usr/20aply/edinsp/edinspBizAply.xml
/wqxml/usr/20aply/cmn/bizAplyCltg.xml,/wqxml/usr/20aply/edinsp/edinspBizAply_OLD.xml
/wqxml/usr/20aply/cmn/bizAplySttn.xml,/wqxml/usr/20aply/spclhs/spclhsBizAply.xml
/wqxml/usr/20aply/cmn/bizAplySttn.xml,/wqxml/usr/20aply/techo/techoBizAply.xml
/wqxml/usr/20aply/cmn/bizAplySttn.xml,/wqxml/usr/20aply/techo/techoBizAply_OLD.xml
/wqxml/usr/20aply/cmn/bizAplySttn.xml,/wqxml/usr/20aply/cndept/cndeptBizAply.xml
/wqxml/usr/20aply/cmn/bizAplySttn.xml,/wqxml/usr/20aply/edinsp/edinspBizAply.xml
/wqxml/usr/20aply/cmn/bizAplySttn.xml,/wqxml/usr/20aply/edinsp/edinspBizAply_OLD.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/cmn/bizBscsSttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/engg/techoEngg.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/engg/cndeptEngg.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/engg/edinspEngg.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/sbsd/sbsdAplySttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/cmn/popup/certNoPopup.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/rptd/rptdSbmtSttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/cmn/trptCnttSttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/cmn/sprtMngSttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/cmn/stdnMngSttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/cmn/prgmPrgrSttn.xml
/wqxml/usr/20aply/cmn/bizSelSttn.xml,/wqxml/usr/20aply/spclhs/bestStdnSttn.xml
/wqxml/usr/20aply/cmn/dfmnAplyDetl.xml,/wqxml/usr/20aply/cmn/dfmnAplySttn.xml
/wqxml/usr/20aply/cmn/dfmnAplySttn.xml,/wqxml/usr/20aply/cmn/dfmnAplyDetl.xml
/wqxml/usr/20aply/cndept/cndeptBizAply.xml,/wqxml/usr/20aply/cmn/bizAplySttn.xml
/wqxml/usr/20aply/cndept/cndeptBizAply.xml,/wqxml/usr/20aply/cmn/bizAplyCltg.xml
/wqxml/usr/20aply/cndept/cndeptBudgetDvrSttn.xml,/wqxml/usr/20aply/cndept/cndeptBudgetDvrSttnDetl.xml
/wqxml/usr/20aply/cndept/cndeptBudgetDvrSttnDetl.xml,/wqxml/usr/20aply/cndept/cndeptBudgetDvrSttn.xml
/wqxml/usr/20aply/cndept/cndeptStdnMng.xml,/wqxml/usr/20aply/cndept/cndeptStdnMngDetl.xml
/wqxml/usr/20aply/cndept/cndeptStdnMng.xml,/wqxml/usr/20aply/cndept/addSchlPopup.xml
/wqxml/usr/20aply/cndept/cndeptStdnMngDetl.xml,/wqxml/usr/20aply/cndept/cndeptStdnMng.xml
/wqxml/usr/20aply/cndept/cndeptStdnMngDetl.xml,/wqxml/cmn/popup/insttCndeptPopup.xml
/wqxml/usr/20aply/cndept/cndeptStdnMngDetl.xml,/wqxml/usr/20aply/cndept/cndeptStdnMngHstInfoPopup.xml
/wqxml/usr/20aply/cndept/cndeptStdnMngDetl_Bak.xml,/wqxml/usr/20aply/cndept/cndeptStdnMng.xml
/wqxml/usr/20aply/cndept/cndeptStdnMngDetl_Bak.xml,/wqxml/cmn/popup/insttCndeptPopup.xml
/wqxml/usr/20aply/edinsp/edinspBizAply.xml,/wqxml/usr/20aply/cmn/bizAplySttn.xml
/wqxml/usr/20aply/edinsp/edinspBizAply.xml,/wqxml/usr/20aply/cmn/bizAplyCltg.xml
/wqxml/usr/20aply/edinsp/edinspBizAply_OLD.xml,/wqxml/usr/20aply/cmn/bizAplyCltg.xml
/wqxml/usr/20aply/edinsp/edinspBizAply_OLD.xml,/wqxml/usr/20aply/cmn/bizAplySttn.xml
/wqxml/usr/20aply/hssppl/hsspplAplyDetl.xml,/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml
/wqxml/usr/20aply/hssppl/hsspplAplyDetl_2021.xml,/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml
/wqxml/usr/20aply/hssppl/hsspplAplyDetl_2022.xml,/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml
/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml,/wqxml/usr/20aply/hssppl/hsspplAplyDetl_2022.xml
/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml,/wqxml/usr/20aply/hssppl/hsspplAplyDetl_2021.xml
/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml,/wqxml/usr/20aply/hssppl/hsspplAplyDetl.xml
/wqxml/usr/20aply/hssppl/hsspplAplySttn.xml,/wqxml/usr/20aply/hssppl/hsspplRcmndRegDropPopup.xml
/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml
/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml,/wqxml/adm/31idtcag/bizMng/idtcagBizAplySelfTest_2021_2.xml
/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + sBSNS_YY + ""_user.xml"
/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAply_"" + sBSNS_YY + "".xml"
/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml,/wqxml/usr/20aply/idtcag/idtcagBizAply_2021_2.xml
/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml,/wqxml/usr/20aply/idtcag/idtcagBizAply.xml
/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply.xml,/wqxml/cmn/popup/schlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAply_""+ dc_Req01.get(""BSNS_YY"") +"".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAply_""+ dc_Req01.get(""BSNS_YY"") +""_2.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,/wqxml/usr/20aply/idtcag/idtcagBizAply.xml
/wqxml/usr/20aply/idtcag/idtcagBizAplyIntro.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2014.xml,/wqxml/cmn/popup/schlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_2015.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2015.xml,/wqxml/cmn/popup/schlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_2016.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_20160428.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_20160428m.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_2016.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_2016m.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_2016.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_20160428.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_20160428m.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_2016.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_2016m.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2016_ie8.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + dc_Req01.get(""BSNS_YY"") + ""m.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + dc_Req01.get(""BSNS_YY"") + "".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_"" + dc_Req01.get(""BSNS_YY"") + ""m.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_"" + dc_Req01.get(""BSNS_YY"") + "".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + dc_Req01.get(""BSNS_YY"") + ""m.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + dc_Req01.get(""BSNS_YY"") + "".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_"" + dc_Req01.get(""BSNS_YY"") + ""m.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_"" + dc_Req01.get(""BSNS_YY"") + "".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2017_ie8.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/usr/20aply/idtcag/idtcagIndPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/usr/20aply/idtcag/idtcagPopup01.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/usr/20aply/idtcag/idtcagPopup02.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + dc_Req01.get(""BSNS_YY"") + ""m.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTest_"" + dc_Req01.get(""BSNS_YY"") + "".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_"" + dc_Req01.get(""BSNS_YY"") + ""m.xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,"/wqxml/usr/20aply/idtcag/idtcagBizAplySelfTestView_"" + dc_Req01.get(""BSNS_YY"") + "".xml"
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2018.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2019.xml,/wqxml/usr/20aply/idtcag/bizAplyCltg_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2019.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2019.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2019.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2019.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2019.xml,/wqxml/cmn/popup/aplyPrintPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2020.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2020.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2020.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2020.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2020.xml,/wqxml/cmn/popup/aplyPrintPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021.xml,/wqxml/cmn/popup/aplyPrintPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021_2.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021_2.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021_2.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021_2.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2021_2.xml,/wqxml/cmn/popup/aplyPrintPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2022.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2022.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2022.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2022.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2023.xml,/wqxml/usr/20aply/idtcag/bizAplySttn_BIZ.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2023.xml,/wqxml/usr/20aply/idtcag/idtcagSmplDocPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2023.xml,/wqxml/cmn/popup/stdIndustPopup.xml
/wqxml/usr/20aply/idtcag/idtcagBizAply_2023.xml,/wqxml/cmn/popup/idtcagSchlPopup.xml
/wqxml/usr/20aply/schlNws/schlNwsDetl.xml,/wqxml/usr/20aply/schlNws/schlNwsSttn.xml
/wqxml/usr/20aply/schlNws/schlNwsDetl.xml,/wqxml/usr/20aply/schlNws/schlNwsDetlUdt.xml
